,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Keywords,Organization Categories
7807,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7808,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7809,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7810,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7811,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7812,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,6.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7813,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7814,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7815,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7816,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7817,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,7.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7818,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,33.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7819,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,2.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7820,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7821,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7822,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7823,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7824,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,3.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7825,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7826,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7827,0.0,1.0,0.0,0.0,2015-07-02,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7828,0.0,1.0,0.0,0.0,2015-07-02,Manchester Hotel Hospitality LLC,True,8.0,False,False,False,True,False,False,False,"['hotel', 'llc', 'hospitality', 'manchester']",Corporation
7829,0.0,1.0,0.0,0.0,2015-07-02,Berkshire Communities,True,2.0,True,False,False,False,False,False,False,"['berkshire', 'communities']",Corporation
7830,0.0,1.0,0.0,0.0,2015-07-02,Pride Mountain Vineyards,False,198.0,False,False,False,True,False,False,False,"['pride', 'vineyards', 'mountain']",Other
7831,0.0,1.0,0.0,0.0,2015-07-02,Eastern Bank,False,34.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7832,0.0,1.0,0.0,0.0,2015-07-02,St. Mary's Credit Union,False,3.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
7833,0.0,1.0,0.0,0.0,2015-07-03,Citizens Financial Group,True,424.0,False,False,False,True,False,False,False,"['citizens', 'group', 'financial']",Healthcare
7834,0.0,1.0,0.0,0.0,2015-07-03,Eagle Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eagle']",Finance
7835,0.0,1.0,0.0,0.0,2015-07-03,LPL Financial,True,2.0,True,True,False,False,True,False,False,"['financial', 'lpl']",Healthcare
7836,0.0,1.0,0.0,0.0,2015-07-06,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
7837,0.0,1.0,0.0,0.0,2015-07-06,FireKeepers Casino Hotel,True,9.0,True,True,True,True,False,False,False,"['hotel', 'firekeepers', 'casino']",Technology
7838,0.0,1.0,0.0,0.0,2015-07-06,Thompson Kessler,False,14.0,True,True,False,True,True,False,False,"['thompson', 'kessler']",Other
7839,0.0,1.0,0.0,0.0,2015-07-06,Collected Intelligence LLC,True,10.0,True,False,True,False,False,False,False,"['collected', 'llc', 'intelligence']",Technology
7840,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,51.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7841,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,4.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7842,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7843,0.0,0.0,1.0,0.0,2015-07-06,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7844,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,10.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7845,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7846,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,19.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7847,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,2.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7848,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,2.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7849,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,121.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7850,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,9.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7851,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,2.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7852,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,2.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7853,0.0,0.0,1.0,0.0,2015-07-06,Watertown Savings Bank,False,5.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7854,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,1.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7855,0.0,1.0,0.0,0.0,2015-07-06,Watertown Savings Bank,False,2.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
7856,0.0,1.0,0.0,0.0,2015-07-09,Cambridge Health Alliance,True,1.0,True,False,False,False,True,False,False,"['alliance', 'health', 'cambridge']",Technology
7857,0.0,1.0,0.0,0.0,2015-07-09,Brigham & Women's Hospital,True,1.0,False,False,False,False,False,False,False,"['women', 'hospital', 'brigham']",Other
7858,0.0,0.0,1.0,0.0,2015-07-09,Kindred Health Care,True,1.0,False,False,False,False,False,False,False,"['health', 'kindred', 'care']",Technology
7859,0.0,1.0,0.0,0.0,2015-07-09,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
7860,0.0,0.0,1.0,0.0,2015-07-09,Capital One,False,1.0,False,True,False,False,True,False,False,"['one', 'capital']",Technology
7861,0.0,0.0,1.0,0.0,2015-07-09,Massachusetts General Hospital,False,427.0,True,False,False,False,True,False,False,"['general', 'massachusetts', 'hospital']",Other
7862,0.0,1.0,0.0,0.0,2015-07-10,Salem Five,False,1.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
7863,0.0,1.0,0.0,0.0,2015-07-10,American Express,False,3.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7864,0.0,1.0,0.0,0.0,2015-07-10,American Express,False,799.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7865,0.0,1.0,0.0,0.0,2015-07-10,Savers Bank,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
7866,0.0,1.0,0.0,0.0,2015-07-10,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
7867,0.0,1.0,0.0,0.0,2015-07-10,Massachusetts Eye & Ear,False,1.0,False,True,False,False,False,False,False,"['massachusetts', 'ear', 'eye']",Other
7868,0.0,0.0,1.0,0.0,2015-07-10,Automotive Recovery Services Inc.,False,1861.0,True,False,True,False,True,False,False,"['recovery', 'inc', 'services', 'automotive']",Corporation
7869,0.0,1.0,0.0,0.0,2015-07-10,Aon Corporation,True,2.0,True,False,False,False,True,False,False,"['aon', 'corporation']",Corporation
7870,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7871,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7872,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7873,0.0,0.0,1.0,0.0,2015-07-10,Eastern Bank,False,2.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7874,0.0,0.0,1.0,0.0,2015-07-10,Eastern Bank,False,10.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7875,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7876,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,510.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7877,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7878,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,628.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7879,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7880,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,4.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7881,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,2.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7882,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7883,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,53.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7884,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,2.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7885,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7886,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,49.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7887,0.0,0.0,1.0,0.0,2015-07-10,Eastern Bank,False,19.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7888,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7889,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7890,0.0,1.0,0.0,0.0,2015-07-10,Easten Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'easten']",Finance
7891,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,4.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7892,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,3.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7893,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7894,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,3.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7895,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7896,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
7897,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,11.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7898,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,9.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7899,0.0,1.0,0.0,0.0,2015-07-10,Eastern Bank,False,7.0,False,True,False,True,False,False,False,"['bank', 'eastern']",Finance
7900,0.0,0.0,1.0,0.0,2015-07-13,Adams Community Bank,False,14.0,False,False,False,True,False,False,False,"['adams', 'community', 'bank']",Finance
7902,0.0,1.0,0.0,0.0,2015-07-13,Hershey Entertainment & Resort Company,True,807.0,False,False,False,True,True,False,False,"['entertainment', 'hershey', 'resort', 'company']",Corporation
7903,0.0,1.0,0.0,0.0,2015-07-13,Anheuser-Busch Companies,True,65.0,True,False,False,False,False,False,False,['companies'],Corporation
7904,0.0,0.0,1.0,0.0,2015-07-13,Mandarin Oriental,True,511.0,False,False,False,True,True,False,False,"['oriental', 'mandarin']",Other
7905,0.0,1.0,0.0,0.0,2015-07-13,Pilgrim Bank,False,1.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
7906,0.0,1.0,0.0,0.0,2015-07-13,Comm. Of Mass. Board of Registration in Medicine,True,1.0,True,False,False,False,False,False,False,"['medicine', 'comm', 'registration', 'mass', 'board']",Healthcare
7907,0.0,1.0,0.0,0.0,2015-07-13,New Horizons Computer Learnig Centers Inc.,True,32.0,True,True,True,False,True,False,False,"['new', 'learnig', 'computer', 'horizons', 'inc', 'centers']",Corporation
7908,0.0,1.0,0.0,0.0,2015-07-13,Nexient LLC,True,4.0,True,False,True,False,True,False,False,"['nexient', 'llc']",Corporation
7909,0.0,1.0,0.0,0.0,2015-07-13,Capital One,True,2.0,False,True,False,False,True,False,False,"['one', 'capital']",Technology
7910,0.0,1.0,0.0,0.0,2015-07-14,Boston University,True,686.0,True,False,False,False,True,False,False,"['boston', 'university']",Other
7911,0.0,0.0,0.0,1.0,2015-07-14,Gyn-Ob Associates Inc.,True,108.0,True,False,False,False,False,False,False,"['inc', 'associates']",Corporation
7912,0.0,1.0,0.0,0.0,2015-07-14,Anthem,True,654393.0,True,False,False,False,True,False,False,['anthem'],Other
7913,0.0,1.0,0.0,0.0,2015-07-15,Savers Bank,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
7914,0.0,1.0,0.0,0.0,2015-07-15,Entergy Nuclear Operations,True,1.0,True,False,True,False,True,False,False,"['operations', 'nuclear', 'entergy']",Other
7915,0.0,1.0,0.0,0.0,2015-07-15,American Express,False,8.0,True,False,True,True,False,False,False,"['express', 'american']",Technology
7916,0.0,1.0,0.0,0.0,2015-07-16,Amsterdam Nursing Home Corp,False,3.0,True,False,False,False,False,False,False,"['nursing', 'amsterdam', 'corp', 'home']",Corporation
7917,0.0,0.0,1.0,0.0,2015-07-16,Webster Five,False,1.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7918,0.0,0.0,1.0,0.0,2015-07-16,Webster Five,False,2.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7919,1.0,0.0,0.0,0.0,2015-07-16,Webster Five,False,19.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7920,0.0,1.0,0.0,0.0,2015-07-16,Webster Five,False,23.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7921,0.0,0.0,1.0,0.0,2015-07-16,Webster Five,False,4.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7922,0.0,0.0,1.0,0.0,2015-07-16,Webster Five,False,4.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7923,0.0,1.0,0.0,0.0,2015-07-16,Webster Five,False,4.0,False,False,False,True,False,False,False,"['five', 'webster']",Finance
7924,0.0,0.0,1.0,0.0,2015-07-20,Town of Amherst,True,414.0,False,True,False,False,False,False,False,"['town', 'amherst']",Other
7925,0.0,1.0,0.0,0.0,2015-07-20,American Express,False,89.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7926,0.0,1.0,0.0,0.0,2015-07-20,UCLA Health Systems,True,4667.0,True,True,False,False,True,False,False,"['systems', 'health', 'ucla']",Technology
7927,0.0,1.0,0.0,0.0,2015-07-20,The Cooperative Bank of Cape Cod,False,1.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
7928,0.0,0.0,1.0,0.0,2015-07-20,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
7929,0.0,1.0,0.0,0.0,2015-07-20,JP Morgan Chase Bank N.A,False,36.0,True,False,False,False,True,False,False,"['bank', 'morgan', 'chase', 'jp']",Finance
7930,0.0,1.0,0.0,0.0,2015-07-21,Ransomed Heart Ministries,True,3.0,False,False,False,True,False,False,False,"['ransomed', 'ministries', 'heart']",Other
7931,0.0,1.0,0.0,0.0,2015-07-21,Charles Shwab,True,1.0,False,True,False,False,True,False,False,"['shwab', 'charles']",Other
7932,0.0,1.0,0.0,0.0,2015-07-21,Discover,False,21.0,False,False,False,True,False,False,False,['discover'],Finance
7933,0.0,1.0,0.0,0.0,2015-07-21,TravelClick Inc,False,1.0,True,False,False,False,True,False,True,"['travelclick', 'inc']",Corporation
7934,0.0,1.0,0.0,0.0,2015-07-21,Metro Credit Union,True,2.0,True,False,False,False,False,False,False,"['union', 'metro', 'credit']",Healthcare
7935,0.0,0.0,1.0,0.0,2015-07-21,Pilgrim Bank,False,1.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
7936,0.0,1.0,0.0,0.0,2015-07-21,American Express,False,1769.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7937,0.0,0.0,1.0,0.0,2015-07-22,American Express,False,13.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7938,0.0,0.0,1.0,0.0,2015-07-22,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
7939,0.0,1.0,0.0,0.0,2015-07-22,St. Mary's Credit Union,False,9.0,False,True,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
7940,0.0,0.0,1.0,0.0,2015-07-22,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
7941,0.0,0.0,1.0,0.0,2015-07-22,Eagle Bank,False,1.0,False,True,False,True,False,False,False,"['bank', 'eagle']",Finance
7942,0.0,1.0,0.0,0.0,2015-07-22,Eagle Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'eagle']",Finance
7943,0.0,1.0,0.0,0.0,2015-07-22,Scient Federal Credit Union,True,1.0,True,False,False,False,True,False,False,"['federal', 'union', 'scient', 'credit']",Healthcare
7944,0.0,1.0,0.0,0.0,2015-07-22,American Express,False,2.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7945,0.0,1.0,0.0,0.0,2015-07-22,American Express,False,2186.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
7946,0.0,1.0,0.0,0.0,2015-07-23,Toyota Motor Credit Corp,False,1.0,True,False,True,False,True,False,False,"['motor', 'toyota', 'corp', 'credit']",Corporation
7947,0.0,1.0,0.0,0.0,2015-07-23,MLS Property Information Network Inc,False,1.0,False,True,False,False,False,False,False,"['network', 'information', 'mls', 'property', 'inc']",Corporation
7949,0.0,0.0,1.0,0.0,2015-07-24,Toyota Motor Credit,True,1.0,False,True,False,False,True,False,False,"['motor', 'toyota', 'credit']",Other
7950,0.0,1.0,0.0,0.0,2015-07-24,Marlborough Savings Bank,False,1.0,False,False,False,True,False,False,False,"['marlborough', 'savings', 'bank']",Finance
7951,0.0,0.0,0.0,1.0,2015-07-24,Marlborough Savings Bank,False,1.0,False,False,False,True,False,False,False,"['marlborough', 'savings', 'bank']",Finance
7952,0.0,1.0,0.0,0.0,2015-07-27,Fitz Vogt & Associates Ltd.,True,16.0,True,False,False,False,True,False,True,"['ltd', 'fitz', 'associates', 'vogt']",Corporation
7953,0.0,0.0,1.0,0.0,2015-07-27,"New Enterprise Associates, Inc",False,1.0,True,False,False,False,True,False,True,"['new', 'inc', 'enterprise', 'associates']",Corporation
7954,0.0,1.0,0.0,0.0,2015-07-27,Beth Israel Deaconess Hospital,False,9.0,True,True,False,False,True,False,False,"['israel', 'beth', 'deaconess', 'hospital']",Corporation
7955,0.0,1.0,0.0,0.0,2015-07-27,Savers Bank,False,4.0,False,True,False,False,False,False,False,"['savers', 'bank']",Finance
7956,0.0,1.0,0.0,0.0,2015-07-27,North Shore Medical Center,True,1.0,True,True,False,False,True,False,False,"['medical', 'shore', 'center', 'north']",Technology
7957,0.0,1.0,0.0,0.0,2015-07-27,Capital One Finance,True,6.0,False,True,False,False,True,False,False,"['one', 'capital', 'finance']",Technology
7958,0.0,0.0,1.0,0.0,2015-07-27,YMCA of Greater Pittsburgh,True,4.0,True,False,True,False,True,False,False,"['ymca', 'pittsburgh', 'greater']",Technology
7959,0.0,1.0,0.0,0.0,2015-07-27,"Richard A. Berger, CPA",True,3.0,True,True,False,False,False,False,False,"['berger', 'cpa', 'richard']",Other
7960,0.0,1.0,0.0,0.0,2015-07-27,North Carolina State University,True,7.0,False,False,False,True,False,False,False,"['carolina', 'university', 'state', 'north']",Technology
7961,0.0,1.0,0.0,0.0,2015-07-27,Savers Bank,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
7962,0.0,1.0,0.0,0.0,2015-07-29,Woodbury Financial Services Inc,True,71.0,True,True,True,False,True,False,False,"['financial', 'woodbury', 'inc', 'services']",Healthcare
7963,0.0,1.0,0.0,0.0,2015-07-29,Salem Five,False,2.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
7964,0.0,1.0,0.0,0.0,2015-07-29,Salem Five,False,1.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
7965,0.0,1.0,0.0,0.0,2015-07-29,Salem Five,False,1.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
7966,0.0,1.0,0.0,0.0,2015-07-29,People's United Bank,False,1.0,False,True,False,False,True,False,False,"['bank', 'united', 'people']",Finance
7967,0.0,1.0,0.0,0.0,2015-07-29,Bay State Savings Bank,False,22.0,False,False,False,True,False,False,False,"['bay', 'savings', 'bank', 'state']",Finance
